game_id,username,opponent,played_at,platform,color,result,opening,eco,game_duration,termination
eb87036c-c29a-11ee-aec6-6cfe544c0428,ahmedbdk,HousseMiladi,2024-02-03T13:56:49+00:00,chess.com,black,checkmated,,https://www.chess.com/openings/Scotch-Game,600,
1ed33952-c29c-11ee-aec6-6cfe544c0428,ahmedbdk,HousseMiladi,2024-02-03T14:09:07+00:00,chess.com,white,checkmated,,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation-2...Nf6-3.Nf3,600,
5c9a35d4-c364-11ee-aec6-6cfe544c0428,ahmedbdk,HousseMiladi,2024-02-04T14:06:14+00:00,chess.com,black,checkmated,,https://www.chess.com/openings/Ponziani-Opening-3...d6,600,
4e1f4881-c3af-11ee-aec6-6cfe544c0428,ahmedbdk,HousseMiladi,2024-02-04T22:50:34+00:00,chess.com,black,win,,https://www.chess.com/openings/Petrovs-Defense,600,
d0b12f0e-c3af-11ee-aec6-6cfe544c0428,ahmedbdk,HousseMiladi,2024-02-04T22:59:27+00:00,chess.com,white,checkmated,,https://www.chess.com/openings/Petrovs-Defense,600,
d62d3076-c444-11ee-8606-1622bd01000f,ahmedbdk,danyagggy,2024-02-05T16:53:06+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Alekhines-Defense,600,
8d68ab33-c595-11ee-aec6-6cfe544c0428,ahmedbdk,dalleji4real,2024-02-07T09:05:59+00:00,chess.com,white,abandoned,,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Variation,600,
093a0713-c599-11ee-8c6c-65ec0601000f,ahmedbdk,stilllearning81,2024-02-07T09:16:43+00:00,chess.com,white,win,,https://www.chess.com/openings/Kings-Pawn-Opening-St-George-Defense,600,
d092224f-c599-11ee-aec6-6cfe544c0428,ahmedbdk,dalleji4real,2024-02-07T10:12:50+00:00,chess.com,white,agreed,,https://www.chess.com/openings/Pirc-Defense,600,
79f1cbab-c5a1-11ee-aec6-6cfe544c0428,ahmedbdk,dalleji4real,2024-02-07T10:15:37+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,600,
ef1437ae-c5a1-11ee-aec6-6cfe544c0428,ahmedbdk,dalleji4real,2024-02-07T10:49:28+00:00,chess.com,black,stalemate,,https://www.chess.com/openings/Undefined,1800,
aec4915f-c5be-11ee-aec6-6cfe544c0428,ahmedbdk,dalleji4real,2024-02-07T13:57:56+00:00,chess.com,black,win,,https://www.chess.com/openings/Reti-Opening-1...Nf6,600,
ffbd69c1-c5c0-11ee-aec6-6cfe544c0428,ahmedbdk,dalleji4real,2024-02-07T14:35:53+00:00,chess.com,white,repetition,,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Variation,1800,
990ebba0-c5c6-11ee-aec6-6cfe544c0428,ahmedbdk,dalleji4real,2024-02-07T15:53:35+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Reti-Opening-1...Nf6,1800,
ba296608-c5e2-11ee-9047-96c27c01000f,ahmedbdk,azzipi,2024-02-07T18:14:53+00:00,chess.com,black,timeout,,https://www.chess.com/openings/Petrovs-Defense,600,
cca53b41-c5e4-11ee-8c6c-65ec0601000f,ahmedbdk,piyushbhatia2,2024-02-07T18:33:05+00:00,chess.com,black,win,,https://www.chess.com/openings/Van-t-Kruijs-Opening-1...e5-2.Bc4,600,
7654aa3b-c5fa-11ee-9047-96c27c01000f,ahmedbdk,mneimar1,2024-02-07T21:10:04+00:00,chess.com,white,win,,https://www.chess.com/openings/Ruy-Lopez-Opening-Birds-Defense-4.Nxd4-exd4-5.O-O,600,
4e29ef67-c5fe-11ee-8c6c-65ec0601000f,ahmedbdk,Valle546,2024-02-07T21:22:32+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3,600,
035a8473-c5ff-11ee-8c6c-65ec0601000f,ahmedbdk,bolagato3,2024-02-07T21:42:56+00:00,chess.com,black,timeout,,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Chigorin-Variation-3.e3,600,
a3956d9d-c67b-11ee-bd37-46d47201000f,ahmedbdk,Fco_Lazcano-inactive,2024-02-08T12:29:17+00:00,chess.com,white,checkmated,,https://www.chess.com/openings/Caro-Kann-Defense-2.Nf3-d5,600,
ba049c77-c67d-11ee-a1ad-f4d4b901000f,ahmedbdk,Zimians,2024-02-08T12:46:52+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation,600,
25902030-c680-11ee-a1ad-f4d4b901000f,ahmedbdk,selvadarshu,2024-02-08T12:49:47+00:00,chess.com,white,win,,https://www.chess.com/openings/Sicilian-Defense-2.Nf3,600,
8be380b2-c680-11ee-bd37-46d47201000f,ahmedbdk,Vyom1401,2024-02-08T12:55:35+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Nimzowitsch-Defense-Scandinavian-Bogoljubov-Variation,600,
5baeb0c5-c681-11ee-963f-84ae7101000f,ahmedbdk,JugoBetrugo1223,2024-02-08T13:10:02+00:00,chess.com,white,win,,https://www.chess.com/openings/Caro-Kann-Defense-2.d4-d5-3.Nc3,600,
1aa85e24-c6a1-11ee-963f-84ae7101000f,ahmedbdk,peterbennett04,2024-02-08T16:44:03+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Petrovs-Defense,600,
46e76c92-c6a1-11ee-a1ad-f4d4b901000f,ahmedbdk,tiwana1777,2024-02-08T16:59:54+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Italian-Game-Traxler-Knight-Sacrifice-Line,600,
e6ea92b9-c6a5-11ee-bd37-46d47201000f,ahmedbdk,5439hfkfo,2024-02-08T17:19:09+00:00,chess.com,white,abandoned,,https://www.chess.com/openings/Italian-Game,600,
5f9d9679-c753-11ee-b0c4-6cfe544c0428,ahmedbdk,dalleji4real,2024-02-09T14:07:54+00:00,chess.com,black,checkmated,,https://www.chess.com/openings/Queens-Pawn-Opening-Mikenas-Defense,600,
30f48886-c75a-11ee-b0c4-6cfe544c0428,ahmedbdk,dalleji4real,2024-02-09T15:07:28+00:00,chess.com,black,win,,https://www.chess.com/openings/Nimzowitsch-Defense,600,
aac2458f-c79f-11ee-be36-ab4bd601000f,ahmedbdk,chess12345612345,2024-02-09T23:11:04+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Three-Knights-Opening-3...d6,600,
cf17410b-c815-11ee-bd37-46d47201000f,ahmedbdk,toomag,2024-02-10T13:13:26+00:00,chess.com,white,win,,https://www.chess.com/openings/Englund-Gambit,600,
300ba83d-c816-11ee-bd37-46d47201000f,ahmedbdk,Ravenous_demon1134,2024-02-10T13:16:24+00:00,chess.com,black,win,,https://www.chess.com/openings/Vienna-Game-Max-Lange-Fyfe-Gambit,600,
994beef2-c816-11ee-bd37-46d47201000f,ahmedbdk,shorouk02,2024-02-10T13:20:38+00:00,chess.com,white,win,,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Chigorin-Variation-3.Bf4,600,
32100deb-c817-11ee-bd37-46d47201000f,ahmedbdk,Lyphu,2024-02-10T13:35:30+00:00,chess.com,white,stalemate,,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Chigorin-Variation-3.Bf4,600,
467cb6f4-c819-11ee-be36-ab4bd601000f,ahmedbdk,Chessearner555,2024-02-10T13:40:46+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Van-t-Kruijs-Opening-1...e5,600,
00672b1a-c81a-11ee-bd37-46d47201000f,ahmedbdk,RIDERP82,2024-02-10T13:54:21+00:00,chess.com,white,win,,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Chigorin-Variation-3.Bf4,600,
e4ef9f86-c81d-11ee-a1ad-f4d4b901000f,ahmedbdk,kChessBoard,2024-02-10T14:14:39+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Ponziani-Opening,600,
46b687c9-c820-11ee-be36-ab4bd601000f,ahmedbdk,eavvbb,2024-02-10T14:41:23+00:00,chess.com,black,stalemate,,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation-2...Nf6,600,
97a302f3-c822-11ee-bd37-46d47201000f,ahmedbdk,shonathebest,2024-02-10T14:52:21+00:00,chess.com,white,abandoned,,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Variation-2...e6-3.Bf4,600,
19b9835c-c824-11ee-bd37-46d47201000f,ahmedbdk,miagame,2024-02-10T15:05:44+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5-2.Qg4-Nf6,600,
85c758c9-c835-11ee-9850-0c456301000f,ahmedbdk,mayar9998,2024-02-10T16:59:57+00:00,chess.com,white,win,,https://www.chess.com/openings/Dutch-Defense-2.Nf3,600,
d51021ea-c835-11ee-9850-0c456301000f,ahmedbdk,Mmaalik01,2024-02-10T17:10:37+00:00,chess.com,white,win,,https://www.chess.com/openings/Queens-Pawn-Opening-Horwitz-Defense-2.Nf3-f5-3.Bf4,600,
4afd1da5-c838-11ee-9850-0c456301000f,ahmedbdk,Gagimirka,2024-02-10T17:23:24+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Van-t-Kruijs-Opening-1...e5,600,
199f5f45-c839-11ee-a1ad-f4d4b901000f,ahmedbdk,PatrikFelix,2024-02-10T17:40:12+00:00,chess.com,white,win,,https://www.chess.com/openings/Englund-Gambit,600,
30458b59-c840-11ee-a1ad-f4d4b901000f,ahmedbdk,Dr7yaya,2024-02-10T18:27:00+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Reti-Opening-1...d5,600,
fd00c6a9-c841-11ee-a1ad-f4d4b901000f,ahmedbdk,zuryE,2024-02-10T18:42:30+00:00,chess.com,black,checkmated,,https://www.chess.com/openings/Undefined,600,
34d3a1fa-c844-11ee-9850-0c456301000f,ahmedbdk,MrHamidrezaa,2024-02-10T19:00:41+00:00,chess.com,white,win,,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Variation-2...e6-3.Bf4,600,
278e589f-c86b-11ee-bd37-46d47201000f,ahmedbdk,fisu1330,2024-02-10T23:41:29+00:00,chess.com,black,win,,https://www.chess.com/openings/Queens-Pawn-Opening-Symmetrical-Variation,600,
51210440-c86e-11ee-bd37-46d47201000f,ahmedbdk,geedi23,2024-02-10T23:53:05+00:00,chess.com,white,win,,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Variation-2...e6-3.Bf4,600,
4ea7b559-c870-11ee-a1ad-f4d4b901000f,ahmedbdk,tatan9402,2024-02-11T00:03:13+00:00,chess.com,black,win,,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation-2...Nf6,600,
f732fbbe-c870-11ee-bd37-46d47201000f,ahmedbdk,HiraDanish,2024-02-11T00:14:24+00:00,chess.com,black,win,,https://www.chess.com/openings/Nimzowitsch-Defense-Kennedy-Variation,600,
abcbc854-c872-11ee-b0c4-6cfe544c0428,ahmedbdk,dalleji4real,2024-02-11T00:40:22+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Pawn-Opening-Tortoise-Opening,600,
cb2946bd-c876-11ee-be36-ab4bd601000f,ahmedbdk,phoenixak47,2024-02-11T01:01:16+00:00,chess.com,white,checkmated,,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Variation,600,
29181a70-c8c2-11ee-be36-ab4bd601000f,ahmedbdk,iwilldefeatadi,2024-02-11T10:02:31+00:00,chess.com,white,win,,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Variation-2...e6-3.Bf4,600,
74540fab-c8d1-11ee-be36-ab4bd601000f,ahmedbdk,Ice_tain,2024-02-11T11:52:11+00:00,chess.com,black,timeout,,https://www.chess.com/openings/English-Opening-Kings-English-Variation-2.d3-Nc6,600,
0054c02d-c8d4-11ee-a1ad-f4d4b901000f,ahmedbdk,F1kJ5N1,2024-02-11T11:56:45+00:00,chess.com,black,win,,https://www.chess.com/openings/Italian-Game-Traxler-Counterattack,600,
753d6892-c996-11ee-a1ad-f4d4b901000f,ahmedbdk,virunbhai94,2024-02-12T11:06:46+00:00,chess.com,white,win,,https://www.chess.com/openings/Queens-Pawn-Opening-Mikenas-Defense-2.Nf3,600,
d5901186-c996-11ee-be36-ab4bd601000f,ahmedbdk,Nerthee,2024-02-12T11:20:48+00:00,chess.com,white,win,,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Variation,600,
61f6935e-c99a-11ee-bd37-46d47201000f,ahmedbdk,perejoan03,2024-02-12T11:43:16+00:00,chess.com,black,checkmated,,https://www.chess.com/openings/Queens-Pawn-Opening-Accelerated-London-System-2...Nf6-3.e3-Bf5,600,
bbf98c68-c9a3-11ee-bd37-46d47201000f,ahmedbdk,Crowomagnifico,2024-02-12T12:41:04+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,600,
9d12f2d0-c9a7-11ee-ac94-bd52db01000f,ahmedbdk,sierrasierra1,2024-02-12T13:26:24+00:00,chess.com,white,timeout,,https://www.chess.com/openings/Englund-Gambit-2.dxe5-Nc6-3.Nf3,600,
973992c2-c9aa-11ee-a1ad-f4d4b901000f,ahmedbdk,johnny123chess,2024-02-12T13:37:47+00:00,chess.com,white,checkmated,,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Chigorin-Variation-3.Bf4-Bg4-4.e3-e6-5.Nbd2,600,
0aac6179-c9ef-11ee-a1ad-f4d4b901000f,ahmedbdk,anaskufche,2024-02-12T21:51:49+00:00,chess.com,black,checkmated,,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,600,
f30fff7b-c9f0-11ee-bd37-46d47201000f,ahmedbdk,khagger,2024-02-12T22:06:45+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Queens-Pawn-Opening-Accelerated-London-System-2...Nf6-3.e3-Bf5,600,
34850a07-ca81-11ee-a13f-23879e01000f,ahmedbdk,ralphRizzy,2024-02-13T15:12:40+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Scandinavian-Defense-Closed,600,
57cff658-ca82-11ee-a1ad-f4d4b901000f,ahmedbdk,ralphRizzy,2024-02-13T15:25:07+00:00,chess.com,black,win,,https://www.chess.com/openings/Scotch-Game,600,
e0a4295c-cbe8-11ee-8280-343d6d01000f,ahmedbdk,GbrshThrpwd,2024-02-15T10:08:20+00:00,chess.com,black,checkmated,,https://www.chess.com/openings/Ponziani-Opening,600,
31e7e247-cbea-11ee-8280-343d6d01000f,ahmedbdk,t3mmm,2024-02-15T10:16:11+00:00,chess.com,black,win,,https://www.chess.com/openings/Scotch-Game,600,
4133f075-cbeb-11ee-8280-343d6d01000f,ahmedbdk,hubertkusal,2024-02-15T10:27:42+00:00,chess.com,white,checkmated,,https://www.chess.com/openings/Alekhines-Defense-2.Nc3,600,
dbe6cb69-cbec-11ee-8280-343d6d01000f,ahmedbdk,Peter14264,2024-02-15T10:31:40+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Englund-Gambit-2.dxe5,600,
69947ad8-cbed-11ee-8ec2-16a50501000f,ahmedbdk,Racecar_0013,2024-02-15T10:34:39+00:00,chess.com,black,win,,https://www.chess.com/openings/Three-Knights-Opening-3...Bc5,600,
d42c131b-cbed-11ee-af19-e2bebe01000f,ahmedbdk,princessenora,2024-02-15T10:42:32+00:00,chess.com,white,win,,https://www.chess.com/openings/Vienna-Game-2...d6-3.Bc4,600,
31f18d36-cbef-11ee-987c-ec6e3401000f,ahmedbdk,Mozzo223,2024-02-15T10:58:25+00:00,chess.com,black,agreed,,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Gunderam-Defense-3.Bc4,600,
2866d9f8-cbf1-11ee-8ec2-16a50501000f,ahmedbdk,A_Karlaaaaal,2024-02-15T11:04:21+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Queens-Pawn-Opening-Zukertort-Variation-2...c6-3.Bf4,600,
fbf3d621-cd21-11ee-83b8-60ef3101000f,ahmedbdk,julesrhys,2024-02-16T23:28:16+00:00,chess.com,black,win,,https://www.chess.com/openings/London-System-3...Bf5,600,
52f807e7-cd23-11ee-83b8-60ef3101000f,ahmedbdk,L00rdinho,2024-02-16T23:32:11+00:00,chess.com,white,win,,https://www.chess.com/openings/Bishops-Opening-Berlin-Spielmann-Attack,600,
9e83a171-cd23-11ee-8ec2-16a50501000f,ahmedbdk,Nirro26,2024-02-16T23:45:45+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Giuoco-Piano-Game-Giuoco-Pianissimo-Italian-Four-Knights-Variation-5...d6-6.Be3,600,
baf66d94-cd25-11ee-83b8-60ef3101000f,ahmedbdk,tomasharcar,2024-02-17T00:04:30+00:00,chess.com,white,win,,https://www.chess.com/openings/Old-Benoni-Defense-Cormorant-Gambit,600,
fcf3fbf9-cd80-11ee-956c-d071c601000f,ahmedbdk,BrabuSG8,2024-02-17T10:41:00+00:00,chess.com,black,win,,https://www.chess.com/openings/Mieses-Opening-Reversed-Rat-Variation,600,
0db22d08-cd81-11ee-987c-ec6e3401000f,ahmedbdk,thao2412,2024-02-17T10:58:28+00:00,chess.com,white,checkmated,,https://www.chess.com/openings/Pirc-Defense-2.Bc4,600,
7d5dc073-cd83-11ee-987c-ec6e3401000f,ahmedbdk,kamilkazgrilka,2024-02-17T11:02:43+00:00,chess.com,black,win,,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3-Nf6,600,
14ab6d0d-cd84-11ee-8280-343d6d01000f,ahmedbdk,Kenngaongo2509,2024-02-17T11:15:07+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Center-Game-Accepted-Normal-Variation,600,
4b7d3e90-cd9e-11ee-987c-ec6e3401000f,ahmedbdk,YossefMagdy682012,2024-02-17T14:10:46+00:00,chess.com,black,checkmated,,https://www.chess.com/openings/Bishops-Opening-2...Nc6,600,
92f8595f-cd9e-11ee-8280-343d6d01000f,ahmedbdk,Joanne1300,2024-02-17T14:13:08+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Bishops-Opening,600,
af7ff782-cd9e-11ee-8280-343d6d01000f,ahmedbdk,svnaik,2024-02-17T14:29:05+00:00,chess.com,white,win,,https://www.chess.com/openings/Bishops-Opening,600,
00c800ec-cda1-11ee-8280-343d6d01000f,ahmedbdk,NotToday006666,2024-02-17T14:42:00+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Van-t-Kruijs-Opening-1...e5-2.Bc4,600,
b75dae19-cda2-11ee-a9bd-af2da101000f,ahmedbdk,jeanyin,2024-02-17T14:46:55+00:00,chess.com,white,win,,https://www.chess.com/openings/Bishops-Opening,600,
6f4ec304-cda3-11ee-a9bd-af2da101000f,ahmedbdk,javi_18ct,2024-02-17T14:49:05+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation,600,
71ad4868-cdaa-11ee-8ec2-16a50501000f,ahmedbdk,Salih_8,2024-02-17T15:39:04+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Bishops-Opening-Berlin-Defense,600,
affb7223-cdaa-11ee-8ec2-16a50501000f,ahmedbdk,djeb987,2024-02-17T15:44:56+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,600,
8d230ca8-cdab-11ee-8280-343d6d01000f,ahmedbdk,xxhensxx,2024-02-17T15:46:49+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Bishops-Opening,600,
f6d06c96-cdab-11ee-956c-d071c601000f,ahmedbdk,itstinkerbelle,2024-02-17T15:58:31+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Indian-Attack-2...e6-3.Bg2,600,
83017bcb-cdae-11ee-956c-d071c601000f,ahmedbdk,AstrotheChessKing,2024-02-17T16:09:15+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Bishops-Opening-Boi-Variation,600,
e941c8ea-cdae-11ee-956c-d071c601000f,ahmedbdk,woo5192,2024-02-17T16:14:47+00:00,chess.com,white,resigned,,https://www.chess.com/openings/French-Defense,600,
ad6b38e8-cdaf-11ee-956c-d071c601000f,ahmedbdk,Zacc1997,2024-02-17T16:17:00+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,600,
fc6d33ab-cdaf-11ee-8ec2-16a50501000f,ahmedbdk,charu_1991,2024-02-17T16:17:59+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Bishops-Opening,600,
200aa26c-cdb0-11ee-8280-343d6d01000f,ahmedbdk,DeadlyGamerOG,2024-02-17T16:19:14+00:00,chess.com,white,win,,https://www.chess.com/openings/Bishops-Opening,600,
660b2b2c-cdb0-11ee-956c-d071c601000f,ahmedbdk,Vicenby,2024-02-17T16:25:25+00:00,chess.com,black,win,,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation-2...Nf6,600,
29b18871-cdb1-11ee-a9bd-af2da101000f,ahmedbdk,David_Leanca,2024-02-17T16:26:49+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,600,
5ba2912a-cdb1-11ee-8ec2-16a50501000f,ahmedbdk,ahmed_goger,2024-02-17T16:38:27+00:00,chess.com,white,repetition,,https://www.chess.com/openings/Bishops-Opening,600,
fc80b494-cdb2-11ee-8280-343d6d01000f,ahmedbdk,RizwanAhmed12,2024-02-17T16:44:37+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Van-t-Kruijs-Opening-1...d5,600,
d80acb74-cdb3-11ee-956c-d071c601000f,ahmedbdk,Jamo023,2024-02-17T16:57:49+00:00,chess.com,black,win,,https://www.chess.com/openings/Center-Game-Accepted-Paulsen-Attack,600,
2db3e408-cdb6-11ee-987c-ec6e3401000f,ahmedbdk,LUFFYKINGOFTHPIRATE,2024-02-17T17:09:48+00:00,chess.com,white,win,,https://www.chess.com/openings/Vienna-Game-Falkbeer-Stanley-Variation,600,
3e6ad31e-cdca-11ee-987c-ec6e3401000f,ahmedbdk,TOTSUKA19,2024-02-17T19:42:26+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Nimzowitsch-Defense,600,
7bcf0bb7-cde7-11ee-a9bd-af2da101000f,ahmedbdk,puv71,2024-02-17T23:02:22+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Indian-Attack-Yugoslav-Variation-3.Bg2-Bf5-4.d3-e6-5.O-O,600,
4050d316-ce53-11ee-9c67-00b14801000f,ahmedbdk,duasweety,2024-02-18T11:51:20+00:00,chess.com,black,win,,https://www.chess.com/openings/Birds-Opening-Dutch-Variation-2.g3,600,
09a36441-ce81-11ee-9c67-00b14801000f,ahmedbdk,shashi_yadav21,2024-02-18T17:16:37+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,600,
846812ab-ce81-11ee-97e3-5b380801000f,ahmedbdk,RlkLibra,2024-02-18T17:27:23+00:00,chess.com,white,checkmated,,https://www.chess.com/openings/Bishops-Opening-2...Nc6,600,
9653d0cc-ce98-11ee-8ec2-16a50501000f,ahmedbdk,Johan073081,2024-02-18T20:03:12+00:00,chess.com,white,win,,https://www.chess.com/openings/Bishops-Opening,600,
08c39f04-ce99-11ee-8ec2-16a50501000f,ahmedbdk,leonp98,2024-02-18T20:15:14+00:00,chess.com,black,win,,https://www.chess.com/openings/Undefined,600,
710d339c-ce9a-11ee-97e3-5b380801000f,ahmedbdk,ceddie11,2024-02-18T20:18:53+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Bishops-Opening-Berlin-Spielmann-Attack-4...d6,600,
f20f0573-ce9a-11ee-9c67-00b14801000f,ahmedbdk,olisnaer,2024-02-18T20:20:05+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Pawn-Opening-1...e5,600,
1c4b3e96-ce9b-11ee-99cd-34c3e901000f,ahmedbdk,Cesticles,2024-02-18T20:25:26+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Kings-Pawn-Opening,600,
db7f749a-ce9b-11ee-99cd-34c3e901000f,ahmedbdk,SporeHorizont,2024-02-18T20:29:24+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Queens-Pawn-Opening-1...d5,600,
e6d04b54-cea5-11ee-97e3-5b380801000f,ahmedbdk,Y7T,2024-02-18T21:38:12+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Modern-Defense-with-1-e4-2.Bc4,600,
0631bd9e-cea6-11ee-8280-343d6d01000f,ahmedbdk,Itz_Me_Abid,2024-02-18T21:41:43+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Pawn-Opening-Leonardis-Variation,600,
832336e7-cea6-11ee-97e3-5b380801000f,ahmedbdk,zeynep3441,2024-02-18T21:54:18+00:00,chess.com,black,win,,https://www.chess.com/openings/Giuoco-Piano-Game-4.O-O-Nf6-5.Nc3-d6,600,
4c62e13d-cea8-11ee-8280-343d6d01000f,ahmedbdk,Aeduardozrx,2024-02-18T21:55:46+00:00,chess.com,white,win,,https://www.chess.com/openings/Bishops-Opening-2...Nc6,600,
9d8d61f9-cea8-11ee-8280-343d6d01000f,ahmedbdk,Eureka7astral,2024-02-18T22:08:22+00:00,chess.com,white,win,,https://www.chess.com/openings/Bishops-Opening-2...Nc6,600,
3566c03b-cf00-11ee-8280-343d6d01000f,ahmedbdk,Voldemort1196,2024-02-19T08:36:41+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Van-t-Kruijs-Opening-1...d5,600,
02c5b710-cf02-11ee-9a45-ec4ba601000f,ahmedbdk,jitesh107,2024-02-19T08:39:41+00:00,chess.com,white,win,,https://www.chess.com/openings/Caro-Kann-Defense-Goldman-Variation-3...dxe4-4.Nxe4,600,
3c9ce2a4-cf03-11ee-987c-ec6e3401000f,ahmedbdk,minzdu05,2024-02-19T08:48:39+00:00,chess.com,white,win,,https://www.chess.com/openings/Bishops-Opening,600,
767e4bf5-cf22-11ee-a6db-db065001000f,ahmedbdk,mazimn,2024-02-19T12:41:15+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Variation-2...Nc6,600,
2d45696d-cf24-11ee-9a45-ec4ba601000f,ahmedbdk,7ussein_e-aljamal,2024-02-19T12:47:02+00:00,chess.com,white,checkmated,,https://www.chess.com/openings/Nimzowitsch-Defense,600,
016d3d8a-cf25-11ee-a6db-db065001000f,ahmedbdk,sarahbail03,2024-02-19T12:54:05+00:00,chess.com,black,resigned,,https://www.chess.com/openings/Ponziani-Opening,600,
0c695399-cf26-11ee-a6db-db065001000f,ahmedbdk,SHUSHER122shush,2024-02-19T13:01:41+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Bishops-Opening,600,
0860586f-cf27-11ee-987c-ec6e3401000f,ahmedbdk,kimngan01112009,2024-02-19T13:05:07+00:00,chess.com,black,win,,https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Variation-2...Nc6,600,
8301d20e-cf4d-11ee-8280-343d6d01000f,ahmedbdk,Icy2Blizz,2024-02-19T17:46:00+00:00,chess.com,black,win,,https://www.chess.com/openings/Queens-Pawn-Opening-Chigorin-Variation-2...Nf6-3.Nf3-Bf5,600,
c7bc5043-cf4e-11ee-a6db-db065001000f,ahmedbdk,Elfrine,2024-02-19T18:05:23+00:00,chess.com,white,timeout,,https://www.chess.com/openings/Bishops-Opening-Boi-Variation,600,
7596ed99-cf51-11ee-a6db-db065001000f,ahmedbdk,shiiiiii_22,2024-02-19T18:12:37+00:00,chess.com,white,resigned,,https://www.chess.com/openings/Bishops-Opening,600,
7916d01d-cf52-11ee-a6db-db065001000f,ahmedbdk,RedQKC19,2024-02-19T18:14:20+00:00,chess.com,black,win,,https://www.chess.com/openings/Undefined,600,
